rank,clan_name,member_num,leader_name,damage,lap,boss_id,remain,grade_rank
1335,映月,28,哈树,56105338,1,5,10996441,1580
1336,darkness,21,大金鱼,56075186,1,5,11016542,1306
1337,阿伟永生,30,阿伟,55788517,1,5,11207655,1092
1338,萤火虫之森,30,祢豆子,55783765,1,5,11210823,1647
1339,三才,5,太虚,55577746,1,5,11348169,1474
1340,夜无,4,风啸离,55288892,1,5,11540738,1146
1341,虽然人很少却异常顽强,15,包子没有馅,55222488,1,5,11585008,1082
1342,习惯不习惯的习惯,30,别当欧尼酱了,55190562,1,5,11606292,1397
1343,大枫树,14,流川浅凝,55108432,1,5,11661045,1316
1344,剑之锋刃,9,直人,55099436,1,5,11667042,1543
1345,Moe-Kotori,30,伯伯陈,54706076,1,5,11929282,1520
1346,琉璃神社,30,琉璃光,54612387,1,5,11991742,1485
1347,遗梦幻想,30,彼岸双生,54595847,1,5,12002768,1401
1348,魅影,18,大大炮,54540103,1,5,12039931,1453
1349,天空都市,25,贝贝,54428420,1,5,12114386,1329
1350,米游社,30,超级绵羊,54242310,1,5,12238460,1526
1351,萌宅社,19,OliverJake,54200387,1,5,12266408,1354
1352,丢卡利翁,3,伊卡洛斯2号,54018428,1,5,12387714,1481
1353,空的后宫团,4,空,53798579,1,5,12534280,1854
1354,德丽莎世界第一可爱,8, 屯着绝不抽,53758798,1,5,12560801,1812
1355,暗黑麒麟X,30,奶依,53734326,1,5,12577116,1267
1356,募神域,13,Gft小张,53569308,1,5,12687128,1478
1357,欧皇,18,想当个仌,53347711,1,5,12834859,1574
1358,咸鱼养老院,6,演员连接,53271393,1,5,12885738,1356
1359,星尘十字军,30,吉良吉影,53165105,1,5,12956596,1268
1360,百合花吻,25,夏洛特安洁,53139373,1,5,12973751,1393
1361,奥维斯勒,8,王酱,53007156,1,5,13061896,1476
1362,黑人抬棺,30,JSNJCLWH,52969326,1,5,13087116,1763
1363,大枫树,22,湫湫,52961810,1,5,13092126,1816
1364,大坟墓至尊度假中心,7,骨王大补汤,52849423,1,5,13167051,1389
1365,镜花雪月,30,樱,52691088,1,5,13272608,1675
1366,微笑棺木,30,哦嘛咪嘛咪哄,52686375,1,5,13275750,1496
1367,全员养老中,7,玻璃球里的圣诞佑树,52342437,1,5,13505042,1571
1368,云梦泽,30,湮灭深海丶蓝若冰,52028377,1,5,13714415,1427
1369,脱非入欧,30, 镜华妈妈我要喝奈奈,51810169,1,5,13859887,1325
1370,松冈爱衣催婚委员会,25,张三,51789410,1,5,13873726,1379
1371,晴空,13,晨欣夜郁,51744364,1,5,13903757,1544
1372,墨唐,9,佑树,51725910,1,5,13916060,1366
1373,直接进行一个牛的糖,29,吴冠超,51697902,1,5,13934732,1042
1374,SFYY,25,渡永,51553202,1,5,14031198,1373
1375,工藤新一,12,三吉彩花,51518145,1,5,14054570,1285
1376,空城旧念,17,带你散步带你飞,51504648,1,5,14063568,1439
1377,佛系公会,15,塔lxy,51487880,1,5,14074746,1380
1378,握着我的抱枕,2,工具人,51375081,1,5,14149946,1433
1379,接头霸王,21,十夏a,51075924,1,5,14349384,1437
1380,若黎,25,阿若,50789718,1,5,14540188,1466
1381,漆黑深邃幻想,8,混子人,50438555,1,5,14774296,1432
1382,安兹乌尔恭,22,晨曦语,50428658,1,5,14780894,1335
1383,浑元形意太极门,30,鞭态不审者,50410212,1,5,14793192,1540
1384,幼儿园歌姬,11,飞比跑快,50363550,1,5,14824300,2200
1385,幻想乡,27,土块,50235136,1,5,14909909,1350
1386,九幽战乙,28,狗德川家康薛定谔保留,50206533,1,5,14928978,1752
1387,纳尼,4,琴音,50102378,1,5,14998414,1692
1388,吉良吉影手部护理,14,Bo良ki影,50009983,1,5,15060011,1521
1389,休闲会所,2,佑树,49781186,1,5,15212542,1486
1390,纳萨力克大坟墓,30,零玲,49748266,1,5,15234489,1468
1391,非洲人的小破会,25,老公,49731697,1,5,15245535,1422
1392,米奇不妙屋,6,型英靓仔立,49677219,1,5,15281854,1455
1393,反抗者同盟,30,小小旭,49626450,1,5,15315700,1811
1394,LifeTalk分社,6,啦啦啦,49321444,1,5,15519037,1661
1395,三上悠亜,30,威,49080485,1,5,15679676,1458
1396,暗影格,30,小马力,48922345,1,5,15785103,1299
1397,喵喵,17,农场会长,48652351,1,5,15965099,1959
1398,夜雨星辰楼,13,摸鱼抽卡玩家,48599593,1,5,16000271,1388
1399,咸鱼突刺,27,蔡徐坤,48544717,1,5,16036855,1330
1400,刀剑,30,佑树,48506621,1,5,16062252,1633
1401,会飞的鲸鱼小队,25,极乐迪斯科,48448902,1,5,16100732,1553
1402,闪烁之光,23,划水 划大水,48429805,1,5,16113463,2004
1403,迦勒底旅游团,8,百里奥利奥,48148854,1,5,16300764,1603
1404,恋以情为色，岁以几？,20,猪头少年,48130756,1,5,16312829,1384
1405,楓树苑,30,小倉唯,48129894,1,5,16313404,1446
1406,星河之中,30,无星绫,48037945,1,5,16374703,2010
1407,随性的专注：会战,8,劲光,47982216,1,5,16411856,1534
1408,安静的天鹅,25,安静的修罗 在群,47835404,1,5,16509730,1408
1409,帕里帕拉酱,12,派啊浪,47753710,1,5,16564193,1214
1410,伊甸园之东,19,源梦奇,47668678,1,5,16620881,1642
1411,美食殿堂,21,佑树,47644404,1,5,16637064,1444
1412,KOS,11,LBBCBB,47639062,1,5,16640625,1517
1413,逆神巫女,30,甄秦,47580437,1,5,16679708,1651
1414,飞飞的养老生活,13,闪,47563144,1,5,16691237,1440
1415,非酋避难地,30,佑树,47561113,1,5,16692591,1370
1416,极东魔术结社,30,宝贝儿,47361482,1,5,16825678,1113
1417,花开雨兮年,30,flashatta,47045746,1,5,17036169,1823
1418,幽水雅阁,17,小明,46976900,1,5,17082066,1678
1419,云书紫墨,29,欧皇荣耀？,46901559,1,5,17132294,1469
1420,曰归,4,可爱的大猫狗,46752475,1,5,17231683,2271
1421,未来科学研究所,8,凤凰院凶真,46707661,1,5,17261559,1749
1422,月厨行会,30,无名,46590565,1,5,17339623,1327
1423,02一生推,17,大爱02,46476939,1,5,17415374,1699
1424,Revival,14,阿轩,46457785,1,5,17428143,1294
1425,孤丛,30,无了,46444559,1,5,17436960,1484
1426,异世界冒险,27,梦幻誓言,46190314,1,5,17606457,1435
1427,养老院,30,佑佑,46169210,1,5,17620526,1518
1428,公主链接,25,佑树（pjjc挖矿),45930008,1,5,17779994,1336
1429,00000002,30,佑树,45812109,1,5,17858594,2797
1430,三只佑树,3,佑树,45766221,1,5,17889186,1487
1431,裁决者联盟,30,戮,45758936,1,5,17894042,1602
1432,键盘烂了,2,键盘烂了,45730431,1,5,17913046,1445
1433,守护天使,13,亚子,45671865,1,5,17952090,1570
1434,哈哈哈,8,能憋多久？,45649993,1,5,17966671,1035
1435,赤.白,26,花郎,45376631,1,5,18148912,1621
1436,咸鱼,21,帝牙,45292725,1,5,18204850,1403
1437,沐雪0w0,30,4396777,45251471,1,5,18232352,1822
1438,欢迎萌新（本人也是）,3,shengming,44970319,1,5,18419787,1399
1439,炼铜聚会,30,战栗的魔魇使,44940256,1,5,18439829,1665
1440,樱花庄,12,佑树,44717564,1,5,18588290,2475
1441,公主大人,26,喵喵公主,44576142,1,5,18682572,1172
1442,？？？,27,1900,44536599,1,5,18708934,1523
1443,潇湘阁,15,小蛮妖,44531079,1,5,18712614,1224
1444,岚山火月,30,迦勒布朗,44485333,1,5,18743111,1605
1445,南鸾,23,佑树,44451405,1,5,18765730,1799
1446,天空的歌姬,23,早乙女芽亚里,44430398,1,5,18779734,1617
1447,苍穹之翼,30,人,44398340,1,5,18801106,1292
1448,起名字好难ya,2,琼-梦蝶,44071022,1,5,19019318,1558
1449,洛水枫社,2,dyt 丶,44034358,1,5,19043761,1257
1450,樱，萌芽,8,千子立香,44027399,1,5,19048400,2023
1451,琉璃神社,20,二向箔,43911295,1,5,19125803,1371
1452,深水鱼潭不见底,19,拿铁锅抓大鱼,43793758,1,5,19204161,2392
1453,没想好,24,罗杰,43535081,1,5,19376612,1664
1454,公主连结,15,钻石出事了~,43534642,1,5,19376905,1546
1455,养老院,11,佑树,43468648,1,5,19420901,2099
1456,刀剑神域,3,桐谷和人,43357904,1,5,19494730,1420
1457,妖精的尾巴,30,Sudy飞鱼,43229021,1,5,19580652,1390
1458,不集齐所有老婆不改名,11,snnky,43227920,1,5,19581386,1438
1459,萌新未脱就已养老,11,王子先生,43178124,1,5,19614584,1410
1460,圣域南国,30,B站-晓破邪,43068973,1,5,19687351,1383
1461,弹丸论破,25,神座出流,42919012,1,5,19787325,1452
1462,冰菓社,13,文某人~,42904268,1,5,19797154,1500
1463,没人玩,30,奥利奥,42835742,1,5,19842838,1364
1464,迦勒底人理续存机构,19,艾蕾单推人,42714366,1,5,19923756,1750
1465,终极爆炸土嗨电音,17,微风吹乱,42600018,1,5,19999988,1506
1466,次元空间,24,琉璃,42600018,1,5,19999988,1615
1467,奥利给公会,30,子扬,42600015,1,5,19999990,1480
1468,龙凤呈祥,19,可可萝唯一亲闺女,42600013,1,5,19999991,1456
1469,非酋聚集所,30,冥漓,42517969,1,4,63100,1898
1470,天地会,30,益生菌,42421414,1,4,137373,1423
1471,雪碧 ＊＊＊,24,幺幺蛾子,42282454,1,4,244266,1747
1472,纳萨力克,22,蛇喰梦子,42269024,1,4,254596,1409
1473,转生成咸鱼,16,YAMATO,42213688,1,4,297163,1309
1474,有猫,28,君霖臣下,42135336,1,4,357433,2169
1475,闲鱼,11,佑树,41905975,1,4,533865,1450
1476,木樱小窝,8,理想是加藤惠,41657731,1,4,724822,1510
1477,橙子能做汤吗？,16,橙汁真好喝,41639981,1,4,738476,1332
1478,佩可罗大食会,4,奈子,41485676,1,4,857172,1808
1479,非酋之家,30,wcxabc,41434795,1,4,896311,1695
1480,地表最强,30,佑树,41348298,1,4,962847,1231
1481,脱离赛罗卡面来打,14,一个路过的卡面来打,41343338,1,4,966663,1266
1482,清溪阁,30,骑士时柒,41331035,1,4,976126,2270
1483,彭格列,20,windman,41277174,1,4,1017558,1756
1484,地表最强,30,锤石,41150240,1,4,1115200,1710
1485,醉夜华,10,云梦影雨,41045725,1,4,1195596,1671
1486,老二次元了,19,曹操,41006998,1,4,1225386,1199
1487,狂雷烝九霄,9,黑,40874654,1,4,1327189,1638
1488,温柔,28,路人Z,40801629,1,4,1383362,2030
1489,大枫树,18,太阳疯宇宙,40781516,1,4,1398833,1385
1490,绯雨剑星,16,希尔伊弗,40634859,1,4,1511646,1579
1491,血盟骑士团,24,小白,40553946,1,4,1573887,2034
1492,清愿,25,卡卡,40403431,1,4,1689668,1374
1493,双叶幼稚园,29,奶味甜酥,40391486,1,4,1698856,2105
1494,FN小队,8,繁星,40356197,1,4,1726002,1883
1495,学生会,25,佑树,40309066,1,4,1762256,1479
1496,东东的行会,30,佑树,40241075,1,4,1814557,1993
1497,大鲫瓜集团,23,御坂风遥,40172541,1,4,1867276,1377
1498,＊＊l＊＊＊l＊＊杯,30,可可豆,40135083,1,4,1896090,1425
1499,欧气加成buff,20,我是你的杰哥哥,40077238,1,4,1940586,555
1500,弗莱迪救人。,12,梅比斯,40038231,1,4,1970591,1914
1501,幻想乡,30,桜,39895986,1,4,2080010,1557
1502,谁还不是萝莉控,28,德川家诚,39883473,1,4,2089636,1246
1503,皇家舞会,27,魔剑美神,39720737,1,4,2214817,1690
1504,倾城娱乐,11,你携秋水揽星河,39640994,1,4,2276158,1369
1505,咕噜灵波,26,珠希,39539892,1,4,2353929,1635
1506,养老院,30,丹,39231818,1,4,2590909,1499
1507,狂欢风暴要塞,26,zzZ,39188018,1,4,2624601,1537
1508,咸鱼帝国,30,流水马龙,39148849,1,4,2654731,1786
1509,鸽子的ICU,30,Lunar,39115085,1,4,2680703,951
1510,梦幻预言,30,好多佑树,39097229,1,4,2694439,2097
1511,游牧,28,啊呆.东,38982523,1,4,2782674,962
1512,袋暗酱战队！,17,朝来方（挖矿中……）,38743462,1,4,2966567,1703
1513,公主连接,30,被封号的NEKO酱,38690785,1,4,3007088,1620
1514,零氪玩家无敌。,30,后宫男主,38690638,1,4,3007201,1283
1515,暗影武艺殿,29,降魔,38684068,1,4,3012255,1313
1516,正规养老院,2,白金之星布狼牙,38639129,1,4,3046823,1381
1517,荣耀,30,青楼,38460255,1,4,3184419,1645
1518,求求你们来我公会吧,30,谪仙,38153669,1,4,3420254,1475
1519,花冠,18,一直打我挖屁矿,38135897,1,4,3433925,1454
1520,养老,4,love,38116378,1,4,3448940,2232
1521,卍搞事情卍,13,佑树,38048816,1,4,3500910,1863
1522,Seraphim,30,Banshee,38044046,1,4,3504580,1556
1523,晓月曦城,30,阿德瑞拉,38009332,1,4,3531283,1591
1524,臭鼬焊接,30,揉进月亮里,37949216,1,4,3577526,1415
1525,枫花,30,荔枝,37813126,1,4,3682210,1861
1526,这地方挺清闲的,9,是个人吧,37771559,1,4,3714185,1677
1527,学园都市,11,流光,37674624,1,4,3788750,1395
1528,彼岸,9,风之,37614747,1,4,3834810,1548
1529,无所属,29,苏水03,37593149,1,4,3851423,0
1530,白玉,19,[i]姬丝秀忒,37550727,1,4,3884056,2179
1531,DIO面包研究会,30,扫黄大队老扁,37530683,1,4,3899474,1601
1532,咸鱼之家,30,慕寒,37421916,1,4,3983141,2090
1533,云烟暮色,30,佑树,37174008,1,4,4173840,1549
1534,空游可爱,26,陆可爱,36902067,1,4,4383025,1611
1535,龙啸九天,7,LR(影子),36887197,1,4,4394463,1884
1536,乱界,2,偶雷瓦,36797278,1,4,4463632,1682
1537,天地,5,佑树5,36797060,1,4,4463800,1282
1538,萬事屋,30,淡蓝色的瓶子,36785890,1,4,4472392,1568
1539,狮子之瞳,24,风（挖矿中求别打）,36759079,1,4,4493016,1659
1540,星月夜,30,星月夜之梦,36727534,1,4,4517281,1491
1541,博丽神社,7,凌桜,36633064,1,4,4589950,1953
1542,夏天de风,18,亚斯密,36436689,1,4,4741008,1493
1543,米奇不妙屋,6,一叶不知秋,36425226,1,4,4749826,1607
1544,帕拉迪岛艾尔迪亚帝国,4,24,36382318,1,4,4782832,1020
1545,加入这行会都是最帅的,13,赐豆儿,36246173,1,4,4887559,1514
1546,午睡时间,29,佑树vvvvv,36222803,1,4,4905536,1290
1547,兰德索尔养老院,5,叶雨笙繁,36203695,1,4,4920234,1694
1548,呆盟,30,堕天使,36123256,1,4,4982110,1538
1549,专业团队,18,恋雪那,35948591,1,4,5116468,1735
1550,幼儿园,19,陨落&星辰,35942865,1,4,5120873,1114
1551,黑羽阁,17,白夜,35933784,1,4,5127858,1560
1552,醋米治愈中心,11,共主,35886415,1,4,5164296,1125
1553,怕踢精神研究所,28,绝雾,35823631,1,4,5212591,2112
1554,屑清洁工的休息间,27, 佑树,35802012,1,4,5229221,1761
1555,(wotb)GuP,11,赶快睡觉,35733233,1,4,5282128,1933
1556,萌新之会,29,夏目思樱,35732818,1,4,5282447,1564
1557,华琚,2,佑树（登顶下防）,35685518,1,4,5318832,1587
1558,哈哈哈哈哈哈,15,甲壳儿,35646080,1,4,5349169,1576
1559,快乐养老院,30,佑树,35542288,1,4,5429009,1889
1560,红魔馆,17,佑树,35521663,1,4,5444874,1612
1561,动漫同好会,19,枫岚,35518774,1,4,5447096,2242
1562, 西北老汉,19,无极天尊,35513562,1,4,5451106,1720
1563,兄弟会,20,伊沃加登,35441690,1,4,5506392,1412
1564,粉色幻想,4,三玖,35379231,1,4,5554437,1718
1565,存心阁,16,佑树,35337630,1,4,5586438,1660
1566,Rest,12,一般单推人易义,35319968,1,4,5600024,1618
1567,这不是养老公会,24,嗷嗷小脑斧,35295942,1,4,5618506,2386
1568,伊藤诚的后宫,10,金第几点,35249582,1,4,5654167,1535
1569,卡游,8,陶包旺,35223791,1,4,5674006,1346
1570,养老院,14,喜欢吃布丁的宫子,35221093,1,4,5676082,2236
1571,末地家族,20,薇尔莉特,35131167,1,4,5745256,1586
1572,杜甫有毒堂,28,紫羽,35118942,1,4,5754660,1308
1573,龙帝阁,25,shigi,35089983,1,4,5776936,1866
1574,公主天团,5,星眼,35052646,1,4,5805656,1888
1575,同行会,12,尼洛,35041406,1,4,5814303,1636
1576,樱花庄,30,雨豫语,34969746,1,4,5869426,1673
1577,臭鼬保护协会,30,蓝凌,34927699,1,4,5901770,1501
1578,魔物保护协会,2,日向峻岭,34913033,1,4,5913051,1533
1579,JOJO的奇妙冒险,18,M,34851540,1,4,5960353,1691
1580,白嫖可还行,13,龙,34757132,1,4,6032975,1524
1581,后宫行会团,30,墨染弦华,34696669,1,4,6079485,1567
1582,月半黎明,30,祈心,34695658,1,4,6080263,1572
1583,又得浮生一凉,25,大阳一濑琴,34642610,1,4,6121069,1739
1584,RE：DIVE,9,1210122325,34603237,1,4,6151356,1765
1585,落雁纷飞,2,欲望的诱惑,34603124,1,4,6151443,1436
1586,魔法＊＊目录,17,PR-江(开学再见,34555649,1,4,6187962,2050
1587,风行会,14,大胆往前冲啊,34450923,1,4,6268520,1972
1588,加多宝（招人）,28,佑树,34442952,1,4,6274652,1960
1589,炼铜公会,10,炼铜师,34424079,1,4,6289170,0
1590,切噜~切噜~,12,星辰,34405285,1,4,6303626,1595
1591,心动,30,君莫笑,34321747,1,4,6367886,2283
1592,咸鱼不翻身,30,单推yousa,34317035,1,4,6371511,1613
1593,无名之幻,30,O_o,34313549,1,4,6374193,1528
1594,公主,8,王不二丶,34269406,1,4,6408149,1472
1595,魔法公会,29,九月九日,34172689,1,4,6482546,1489
1596,ff,4,佑树,34170001,1,4,6484614,1513
1597,甜甜的小柠萌,20,无名氏,34158319,1,4,6493600,2143
1598,Dark flame,30,wryyyyyyy,34110131,1,4,6530668,1419
1599,SOS团,9,SOS团团长,34101901,1,4,6536999,1632
1600,幻想乡,7,桐人,34074943,1,4,6557736,1760
1601,最终幻想,30,铃胧,33943710,1,4,6658684,1353
1602,美少女特工队,23,夜叉丸,33897489,1,4,6694239,1915
1603,jdkzk,2,jdk,33630476,1,4,6899633,1569
1604,心的安葬处,10,井长,33534291,1,4,6973622,1787
1605,孤儿聚齐地,10,笙殇,33513270,1,4,6989792,2489
1606,圣比亚斯,27,孤独念末,33510164,1,4,6992181,1728
1607,紫罗兰永恒花园,9,向者夕阳,33471611,1,4,7021837,1606
1608,快乐荒木庄,15,二狗子,33456249,1,4,7033654,1515
1609,咸鱼势力,7,子川,33344286,1,4,7119780,2058
1610,双眼不见你容颜,30,爱妍桑,33291713,1,4,7160220,1759
1611,月梦,30,勇太,33203603,1,4,7227997,1813
1612,铁华团,30,剑O侍,33057717,1,4,7340217,1559
1613,公主连结第一养老团,30,paranoia,33030683,1,4,7361013,1729
1614,穹顶之下,9,丿白上丶吹雪丨（挖矿,32961131,1,4,7414514,2414
1615,纳萨里克,18,万恶的亚萨西,32879782,1,4,7477090,1547
1616,大枫树,21,秦子默,32862613,1,4,7490297,1779
1617,咕噜灵波~~,21,佑树,32846177,1,4,7502940,1577
1618,上神,23,卡方,32826791,1,4,7517853,1803
1619,圣诞之吻ss,3,天使珈百璃,32808175,1,4,7532173,2545
1620,有花咖啡屋,11,有花桑,32780483,1,4,7553474,1740
1621,蓝白碗owo,7,波波八,32684221,1,4,7627522,1688
1622,水晶宫,3,伊藤诚走的早,32619582,1,4,7677244,2222
1623,～QAQ殿堂～,12,疯子君,32447913,1,4,7809297,1891
1624,精灵的理想乡,30,白嫖,32430577,1,4,7822633,2075
1625,學生党摸魚,14,一抹云,32427720,1,4,7824830,2206
1626,咸鱼俱乐部,30,蓝樱草,32405090,1,4,7842238,2371
1627,随随便便,12,晴言,32399969,1,4,7846177,1250
1628,无尽LP,30,wms,32368802,1,4,7870152,1589
1629,警卫队,5,幼师孤行,32354707,1,4,7880994,1894
1630,整活运动,5,曙光,32348385,1,4,7885857,1593
1631,桃源乡,22,凤殇依旧,32246570,1,4,7964176,1858
1632,紫罗兰永恒花园,30,小糸侑,32241547,1,4,7968040,1681
1633,伊苏,20,老公,32209820,1,4,7992446,2108
1634,~~東方幻想鄉~~,22,伊vanvan,32175476,1,4,8018864,1418
1635,十字天骑团,30,浅离-II号机,32047205,1,4,8117534,1590
1636,公主链接,30,上官,31997149,1,4,8156039,2423
1637,萤火之森,30,佩可我老婆,31969262,1,4,8177490,1599
1638,黎明起始,30,问＆天,31652561,1,4,8421106,1573
1639,宁缺毋滥,5,佑树,31532976,1,4,8513095,1597
1640,假村,23,WSeven丶,31361094,1,4,8645312,2176
1641,浪灬逼界,12,Czy中原,31186329,1,4,8779746,1923
1642,星光圣殿,30,大玩家,31145760,1,4,8810953,1907
1643,红红火火恍恍惚惚,30,YouKi(神净),31009151,1,4,8916037,1719
1644,灵渊,27,爱梅斯龙亡,30906089,1,4,8995316,3080
1645,幻想乡,27,2x6_81,30847716,1,4,9040218,2088
1646,柬埔寨盗版乐园,10,嘿嘿，中也帽帽,30699623,1,4,9154136,2015
1647,琉璃,30,龙空x,30500406,1,4,9307380,2432
1648,休伯利安,30,瑞吉儿,30457948,1,4,9340040,1637
1649,川音神社,7,北川镜梓,30303283,1,4,9459013,1625
1650,守护公主殿下,26,心系于伊,30297396,1,4,9463541,1608
1651,木大木大木大,30,佑树昴,30085423,1,4,9626597,2052
1652,方舟,30,姬凰灵,30029172,1,4,9669867,1835
1653,自卫团,30,艾克斯,29829030,1,4,9823823,1406
1654,诗歌,19,诗,29755760,1,4,9880184,1676
1655,泷泽,5,佑树,29745842,1,4,9887813,1619
1656,枫叶下的蚂蚁,5,WJie,29711549,1,4,9914193,2008
1657,前程似锦,25,苍姐造字,29686778,1,4,9933247,1551
1658,倾一时红尘,30,-猫腻丶,29683342,1,4,9935890,1827
1659,奇怪的黑白酱的小窝,5,奇怪的黑白酱,29678414,1,4,9939681,1697
1660,黑心公司罗德岛,30,赫尔墨斯,29676431,1,4,9941206,1850
1661,圣芙蕾雅,23,良人,29643634,1,4,9966435,1912
1662,风火山林,13,梦幻,29640421,1,4,9968906,1721
